id|oid|aid|eid|medal
3089|17|1746|65|Silver
3090|17|2188|32|Bronze
3091|17|2189|32|Gold
3092|17|1984|32|Silver
3093|17|1985|23|Bronze
3094|17|1452|23|Bronze
3095|17|2188|23|Bronze
3096|17|2190|23|Bronze
3097|17|1978|23|Gold
3098|17|1748|23|Gold
3099|17|1989|23|Gold
3100|17|1991|23|Gold
3101|17|2189|23|Silver
3102|17|1984|23|Silver
3103|17|2191|23|Silver
3104|17|1733|23|Silver
3105|17|1982|48|Bronze
3106|17|1992|48|Bronze
3107|17|1993|48|Bronze
3108|17|1994|48|Bronze
3109|17|2187|48|Gold
3110|17|2186|48|Gold
3111|17|2192|48|Gold
3112|17|2193|48|Gold
3113|17|1745|48|Silver
3114|17|2194|48|Silver
3115|17|1997|48|Silver
3116|17|1606|48|Silver
